ndims,neval,result_mean,result_sdev,result_gen_time,result_eval_time,run_num,eval_time_perc
2,100000,0.3038484295131313,1.2127369546922202,0.0029921531677246094,0.07579731941223145,1,0.96
2,1000000,0.32070574582670885,1.252406475966418,0.013962745666503906,0.01296544075012207,1,0.48
2,10000000,0.3187256630495008,1.2505058740520032,0.16954684257507324,0.1216740608215332,1,0.42
4,100000,0.11106941583943986,1.6955807204930466,0.01795220375061035,0.06382894515991211,1,0.78
4,1000000,0.10171404813029179,1.608890768869423,0.0329129695892334,0.016953468322753906,1,0.34
4,10000000,0.1016110586839291,1.6282425507427074,0.3540534973144531,0.15857553482055664,1,0.31
6,100000,0.015454041978302385,0.5997986352165133,0.02892303466796875,0.0608370304107666,1,0.68
6,1000000,0.019324300341335712,1.2025672317349294,0.04787182807922363,0.019946575164794922,1,0.29
6,10000000,0.0336356099584706,2.557225435777456,0.5026559829711914,0.19747209548950195,1,0.28
8,100000,0.0033357290278307784,0.21790156365333227,0.0468745231628418,0.060837507247924805,1,0.56
8,1000000,0.007730384416486569,1.4013510285595727,0.06981325149536133,0.024933576583862305,1,0.26
8,10000000,0.008707688100502087,2.290379221858091,0.6642234325408936,0.23038411140441895,1,0.26
2,100000,0.3212276700003318,1.2578704262664684,0.05086398124694824,0.00797891616821289,2,0.14
2,1000000,0.3173940748410856,1.2473555131786278,0.013962268829345703,0.010970592498779297,2,0.44
2,10000000,0.318799594562416,1.2507655072368,0.16356253623962402,0.11269855499267578,2,0.41
4,100000,0.09751225364963687,1.5665821735714875,0.015957355499267578,0.008976459503173828,2,0.36
4,1000000,0.10507310196575638,1.68295869959328,0.031914710998535156,0.014960289001464844,2,0.32
4,10000000,0.10166290209631021,1.6174720162745624,0.32712483406066895,0.15358924865722656,2,0.32
6,100000,0.012760108237306526,0.5193427094030386,0.029919862747192383,0.008976221084594727,2,0.23
6,1000000,0.03154113279154922,2.626511927397201,0.04787182807922363,0.01994633674621582,2,0.29
6,10000000,0.03242845915937771,2.3268638621878313,0.5275895595550537,0.19647455215454102,2,0.27
8,100000,0.001977744012149453,0.18620208797746138,0.04388236999511719,0.008976221084594727,2,0.17
8,1000000,0.014612265409266568,4.179661165191537,0.06582403182983398,0.0249330997467041,2,0.27
8,10000000,0.007742395653275326,1.8641360659558557,0.6562454700469971,0.23038387298583984,2,0.26
2,100000,0.3189019826666482,1.253126602680771,0.050864219665527344,0.007978439331054688,3,0.14
2,1000000,0.31899623868400195,1.2531783251049797,0.016954421997070312,0.0109710693359375,3,0.39
2,10000000,0.31817054707756487,1.2492593113740826,0.18849587440490723,0.11668801307678223,3,0.38
4,100000,0.09150286371570575,1.4344868093382175,0.015957117080688477,0.008976936340332031,3,0.36
4,1000000,0.10207530276786927,1.6064529541455157,0.03390836715698242,0.014960289001464844,3,0.31
4,10000000,0.10064335320971948,1.599895568837862,0.32413315773010254,0.15558409690856934,3,0.32
6,100000,0.03484086771092975,1.487258843879247,0.030916929244995117,0.008976459503173828,3,0.23
6,1000000,0.03429251944674258,2.8959492188903537,0.05385565757751465,0.018949270248413086,3,0.26
6,10000000,0.031441618404410614,2.250973901883499,0.49068784713745117,0.1934828758239746,3,0.28
8,100000,0.0006370634314380427,0.03706413550583361,0.044879913330078125,0.008975982666015625,3,0.17
8,1000000,0.008067484398780377,1.7867954813534261,0.06682109832763672,0.023936033248901367,3,0.26
8,10000000,0.0071960807516210186,2.2866503834785967,0.6622295379638672,0.23237848281860352,3,0.26
2,100000,0.3138503324199521,1.2372705755552424,0.05086398124694824,0.007978439331054688,4,0.14
2,1000000,0.3201498285742823,1.2571144450549872,0.016954421997070312,0.011968135833740234,4,0.41
2,10000000,0.3180944236469591,1.2498930553571774,0.16356277465820312,0.11769771575927734,4,0.42
4,100000,0.11414665534049864,1.7072576164381865,0.016942501068115234,0.008976221084594727,4,0.35
4,1000000,0.10569858282673346,1.7031947251180408,0.03191399574279785,0.01795220375061035,4,0.36
4,10000000,0.10088231956715703,1.607026815508123,0.3430824279785156,0.15358948707580566,4,0.31
6,100000,0.02819192930538703,1.6361547393923372,0.03091716766357422,0.008977174758911133,4,0.23
6,1000000,0.03158672402015271,2.0890048241984034,0.047870635986328125,0.01894998550415039,4,0.28
6,10000000,0.034288195130472605,2.525968418461549,0.49866628646850586,0.1904902458190918,4,0.28
8,100000,0.009069122951202232,0.5339310879977818,0.058843135833740234,0.009973287582397461,4,0.14
8,1000000,0.002930264002121843,0.4132057182678136,0.06781816482543945,0.022938966751098633,4,0.25
8,10000000,0.012103631805278231,4.184965862838481,0.6562449932098389,0.2293870449066162,4,0.26
2,100000,0.32088307740721866,1.2545397115372239,0.05086350440979004,0.007979393005371094,5,0.14
2,1000000,0.3205297015268898,1.255806075034053,0.016953706741333008,0.011968135833740234,5,0.41
2,10000000,0.31764845817953835,1.2479515710534088,0.16456007957458496,0.1186826229095459,5,0.42
4,100000,0.10235663482463093,1.6789291758705847,0.015957355499267578,0.008975982666015625,5,0.36
4,1000000,0.10302592879961034,1.6268240975697854,0.03291177749633789,0.014960289001464844,5,0.31
4,10000000,0.10091391111887268,1.6133701013573707,0.33610105514526367,0.15358972549438477,5,0.31
6,100000,0.030729386528130793,2.4899744387781073,0.036900997161865234,0.008975982666015625,5,0.2
6,1000000,0.027372511267222437,1.911817271182164,0.04787182807922363,0.019947290420532227,5,0.29
6,10000000,0.034456054360930695,2.534131659059226,0.49268198013305664,0.19248557090759277,5,0.28
8,100000,6.481596404461171e-05,0.005444198558722099,0.043882131576538086,0.008976459503173828,5,0.17
8,1000000,0.035696069967788804,6.778164891893253,0.07679438591003418,0.023936033248901367,5,0.24
8,10000000,0.018358406907692287,6.7005327674242565,0.6482667922973633,0.23138117790222168,5,0.26
2,100000,0.31210901913069744,1.241339314745652,0.05086374282836914,0.00797891616821289,6,0.14
2,1000000,0.31939869501294726,1.2495258437746912,0.013962268829345703,0.011967897415161133,6,0.46
2,10000000,0.31810913765493126,1.249492408324996,0.16356301307678223,0.11768531799316406,6,0.42
4,100000,0.11476604985249192,1.550061936413505,0.01495981216430664,0.008976221084594727,6,0.38
4,1000000,0.10506807169018363,1.6455140723224588,0.03291153907775879,0.014960050582885742,6,0.31
4,10000000,0.10031429237439761,1.5896325291783346,0.33211207389831543,0.15358924865722656,6,0.32
6,100000,0.020799433938130597,1.153870470501005,0.029920101165771484,0.008975982666015625,6,0.23
6,1000000,0.03235349177378481,2.081828343077498,0.05385589599609375,0.018949508666992188,6,0.26
6,10000000,0.03118262504825627,2.2912892638600306,0.4966716766357422,0.1904902458190918,6,0.28
8,100000,0.009581115758622737,1.0376023954063784,0.04487967491149902,0.008975982666015625,6,0.17
8,1000000,0.011909089296435721,1.8842192242981215,0.07380247116088867,0.022939205169677734,6,0.24
8,10000000,0.011891530376268604,3.9780374616321215,0.6572420597076416,0.2263944149017334,6,0.26
2,100000,0.3249201436339236,1.2684448731015425,0.050864458084106445,0.007977962493896484,7,0.14
2,1000000,0.32036727298889495,1.258379429772707,0.016954660415649414,0.0109710693359375,7,0.39
2,10000000,0.31872855199134165,1.2511870208247653,0.18949317932128906,0.1186826229095459,7,0.39
4,100000,0.10246685898456115,1.749827750810687,0.01595783233642578,0.007978200912475586,7,0.33
4,1000000,0.09859526819679153,1.5812916266491608,0.03789830207824707,0.01595759391784668,7,0.3
4,10000000,0.10191638352712772,1.609516618963385,0.32712507247924805,0.15658164024353027,7,0.32
6,100000,0.01454895091298121,0.6912209074064951,0.029920101165771484,0.008975505828857422,7,0.23
6,1000000,0.031791425982601484,2.4025222074570975,0.04787182807922363,0.018950462341308594,7,0.28
6,10000000,0.03099053428324018,2.2751323492274427,0.5006601810455322,0.2014613151550293,7,0.29
8,100000,0.0008501706540662451,0.07426201143096646,0.042885541915893555,0.008975982666015625,7,0.17
8,1000000,0.004163600599084864,0.5660295199320805,0.06382918357849121,0.021941423416137695,7,0.26
8,10000000,0.008538135685131265,2.271948688798313,0.6731996536254883,0.2263948917388916,7,0.25
